NAME_MAT_COPPER;NGCLF_BOOT_HEAVY;Kupferplattenschuhe,2;Kupferplattenstiefel,2;Kupferlederstiefel,2
NAME_MAT_CLOTH;NGCLF_BOOT_LIGHT;Stoffschuhe,2;Stoffsandalen,2;Stoffpantoffeln,2
NAME_MAT_CLOTH_ARCANE;NGCLF_BOOT_LIGHT;Seidenschuhe,2;Seidensandalen,2;Seidenpantoffeln,2
NAME_MAT_LEATHER;NGCLF_BOOT_LIGHT;Lederschuhe,2;Ledersandalen,2;Lederpantoffeln,2
NAME_MAT_LEATHER_REPTILE;NGCLF_BOOT_LIGHT;Schuppenlederschuhe,2;Schuppenledersandalen,2;Schuppenlederpantoffeln,2
NAME_MAT_LEATHER_DRAGON;NGCLF_BOOT_LIGHT;Drachenlederschuhe,2;Drachenledersandalen,2;Drachenlederpantoffeln,2
NAME_MAT_FUR;NGCLF_BOOT_LIGHT;Fellschuhe,2;Fellsandalen,2;Fellpantoffeln,2
NAME_MAT_BONE;NGCLF_BOOT_LIGHT;Knochenschuhe,2;Knochensandalen,2;Knochenpantoffeln,2
NAME_MAT_IRON;NGCLF_BRACERS_HEAVY;Eisenarmschienen,2;Eisenarmschützer,2;Eisenarmschoner,2
NAME_MAT_STEEL;NGCLF_BRACERS_HEAVY;Stahlarmschienen,2;Stahlarmschützer,2;Stahlarmschoner,2
NAME_MAT_STEEL_ELVE;NGCLF_BRACERS_HEAVY;Elfenstahlarmschienen,2;Elfenstahlarmschützer,2;Elfenstahlarmschoner,2
NAME_MAT_CERAMICS;NGCLF_BRACERS_HEAVY;Scarthinarmschienen,2;Scarthinarmschützer,2;Scarthinarmschoner,2
NAME_MAT_COPPER;NGCLF_BRACERS_HEAVY;Kupferarmschienen,2;Kupferarmschützer,2;Kupferrarmschoner,2
NAME_MAT_CLOTH;NGCLF_BRACERS_LIGHT;Stoffarmlinge,2;Stoffstulpen,2;Stoffarmbänder,2
NAME_MAT_CLOTH_ARCANE;NGCLF_BRACERS_LIGHT;Seidenarmlinge,2;Seidenstulpen,2;Seidenarmbänder,2
NAME_MAT_LEATHER;NGCLF_BRACERS_LIGHT;Lederarmlinge,2;Lederstulpen,2;Lederarmbänder,2
NAME_MAT_LEATHER_REPTILE;NGCLF_BRACERS_LIGHT;Schuppenlederarmlinge,2;Schuppenlederstulpen,2;Schuppenlederarmbänder,2
NAME_MAT_LEATHER_DRAGON;NGCLF_BRACERS_LIGHT;Drachenlederarmlinge,2;Drachenlederstulpen,2;Drachenlederarmbänder,2
NAME_MAT_FUR;NGCLF_BRACERS_LIGHT;Fellarmlinge,2;Fellstulpen,2;Fellarmbänder,2
NAME_MAT_BONE;NGCLF_BRACERS_LIGHT;Knochenarmlinge,2;Knochenstulpen,2;Knochenarmbänder,2
NAME_MAT_IRON;NGCLF_BUCKLER;Eisenbuckler,1;Eisenrundschild,1;Eisentarge,2
NAME_MAT_STEEL;NGCLF_BUCKLER;Stahlbuckler,1;Stahlrundschild,1;Stahltarge,2
NAME_MAT_STEEL_ELVE;NGCLF_BUCKLER;Elfenstahlbuckler,1;Elfenstahlrundschild,1;Elfenstahltarge,2
NAME_MAT_CERAMICS;NGCLF_BUCKLER;Scarthinbuckler,1;Scarthinrundschild,1;Scarthintarge,2
NAME_MAT_COPPER;NGCLF_BUCKLER;Kupferbuckler,1;Kupferrundschild,1;Kupfertarge,2
NAME_MAT_IRON;NGCLF_CHEST_HEAVY;Eisenbrustpanzer,1;Eisenkürass,1;Eisenbrustplatte,2
NAME_MAT_STEEL;NGCLF_CHEST_HEAVY;Stahlbrustpanzer,1;Stahlkürass,1;Stahlbrustplatte,2
NAME_MAT_STEEL_ELVE;NGCLF_CHEST_HEAVY;Elfenstahlbrustpanzer,1;Elfenstahlkürass,1;Elfenstahlbrustplatte,2
NAME_MAT_CERAMICS;NGCLF_CHEST_HEAVY;Scarthinbrustpanzer,1;Scarthinkürass,1;Scarthinbrustplatte,2
NAME_MAT_COPPER;NGCLF_CHEST_HEAVY;Kupferbrustpanzer,1;Kupferkürass,1;Kupferbrustplatte,2
NAME_MAT_CLOTH;NGCLF_CHEST_LIGHT;Stoffrobe,2;Stoffgewandung,2;Stofftunika,2
NAME_MAT_CLOTH_ARCANE;NGCLF_CHEST_LIGHT;Seidenrobe,2;Seidengewandung,2;Seidentunika,2
NAME_MAT_LEATHER;NGCLF_CHEST_LIGHT;Lederrobe,2;Ledergewandung,2;Ledertunika,2
NAME_MAT_LEATHER_REPTILE;NGCLF_CHEST_LIGHT;Schuppenlederrobe,2;Schuppenledergewandung,2;Schuppenledertunika,2
NAME_MAT_LEATHER_DRAGON;NGCLF_CHEST_LIGHT;Drachenlederrobe,2;Drachenledergewandung,2;Drachenledertunika,2
NAME_MAT_FUR;NGCLF_CHEST_LIGHT;Fellrobe,2;Fellgewandung,2;Felltunika,2
NAME_MAT_BONE;NGCLF_CHEST_LIGHT;Knochenrobe,2;Knochengewandung,2;Knochentunika,2
NAME_MAT_IRON;NGCLF_CHEST_MEDIUM;Eisenharnisch,1;Eisenkettenpanzer,1;Eisenpolsterkappe,2
NAME_MAT_STEEL;NGCLF_CHEST_MEDIUM;Stahlharnisch,1;Stahlkettenpanzer,1;Stahlpolsterkappe,2
NAME_MAT_STEEL_ELVE;NGCLF_CHEST_MEDIUM;Elfenstahlharnisch,1;Elfenstahlkettenpanzer,1;Elfenstahlpolsterkappe,2
NAME_MAT_CERAMICS;NGCLF_CHEST_MEDIUM;Scarthinharnisch,1;Scarthinkettenpanzer,1;Scarthinpolsterkappe,2
NAME_MAT_COPPER;NGCLF_CHEST_MEDIUM;Kupferharnisch,1;Kupferkettenpanzer,1;Kupferpolsterkappe,2
NAME_MAT_IRON;NGCLF_CLUB;Eisenkeule,2;Eisenprügel,1;Eisenstreitkolben,1
NAME_MAT_STEEL;NGCLF_CLUB;Stahlkeule,2;Stahlprügel,1;Stahlstreitkolben,1
NAME_MAT_STEEL_ELVE;NGCLF_CLUB;Elfenstahlkeule,2;Elfenstahlprügel,1;Elfenstahlstreitkolben,1
NAME_MAT_CERAMICS;NGCLF_CLUB;Scarthinkeule,2;Scarthinprügel,1;Scarthinstreitkolben,1
NAME_MAT_WOOD;NGCLF_CLUB;Holzkeule,2;Holzprügel,1;Holzkolben,1
NAME_MAT_WOOD_MAGIC;NGCLF_CLUB;Eichenholzkeule,2;Eichenholzprügel,1;Eichenholzstreitkolben,1
NAME_MAT_IRON;NGCLF_COWL_HEAVY;Eisenkettenhaube,2;Eisenkappe,2;Eisenkappe,2
NAME_MAT_STEEL;NGCLF_COWL_HEAVY;Stahlkettenhaube,2;Stahlkappe,2;Stahlpolsterkappe,2
NAME_MAT_STEEL_ELVE;NGCLF_COWL_HEAVY;Elfenstahlkettenhaube,2;Elfenstahlkappe,2;Elfenstahlpolsterkappe,2
NAME_MAT_CERAMICS;NGCLF_COWL_HEAVY;Scarthinkettenhaube,2;Scarthinkappe,2;Scarthinpolsterkappe,2
NAME_MAT_COPPER;NGCLF_COWL_HEAVY;Kupferkettenhaube,2;Kupferkappe,2;Kupferpolsterkappe,2
NAME_MAT_CLOTH;NGCLF_COWL_LIGHT;Stoffkappe,2;Stoffmütze,2;Stoffkopfbedeckung,2
NAME_MAT_CLOTH_ARCANE;NGCLF_COWL_LIGHT;Seidenkappe,2;Seidenmütze,2;Seidenkopfbedeckung,2
NAME_MAT_LEATHER;NGCLF_COWL_LIGHT;Lederkappe,2;Ledermütze,2;Lederkopfbedeckung,2
NAME_MAT_LEATHER_REPTILE;NGCLF_COWL_LIGHT;Schuppenlederkappe,2;Schuppenledermütze,2;
NAME_MAT_LEATHER_DRAGON;NGCLF_COWL_LIGHT;Drachenlederkappe,2;Drachenledermütze,2;
NAME_MAT_FUR;NGCLF_COWL_LIGHT;Fellkappe,2;Fellmütze,2;Fellkopfbedeckung,2
NAME_MAT_BONE;NGCLF_COWL_LIGHT;Knochenkappe,2;Knochenmütze,2;Knochenkopfbedeckung,2
NAME_MAT_IRON;NGCLF_CRESTSHIELD;Eisendrachenschild,1;Eisenverteidiger,1;Eisenschild,1
NAME_MAT_STEEL;NGCLF_CRESTSHIELD;Stahldrachenschild,1;Stahlverteidiger,1;Stahlschild,1
NAME_MAT_STEEL_ELVE;NGCLF_CRESTSHIELD;Elfenstahldrachenschild,1;Elfenstahlverteidiger,1;Elfenstahlschild,1
NAME_MAT_CERAMICS;NGCLF_CRESTSHIELD;Scarthindrachenschild,1;Scarthinverteidiger,1;Scarthinschild,1
NAME_MAT_COPPER;NGCLF_CRESTSHIELD;Kupferschild,1;Kupferverteidiger,1;Kupferschild,1
NAME_MAT_IRON;NGCLF_DAGGER;Eisendolch,1;Eisendirk,1;Eisenstilett,3
NAME_MAT_STEEL;NGCLF_DAGGER;Stahldolch,1;Stahldirk,1;Stahlstilett,3
NAME_MAT_STEEL_ELVE;NGCLF_DAGGER;Elfenstahldolch,1;Elfenstahldirk,1;Elfenstahlstilett,3
NAME_MAT_CERAMICS;NGCLF_DAGGER;Scarthindolch,1;Scarthindirk,1;Scarthinstilett,3
NAME_MAT_COPPER;NGCLF_DAGGER;Kupferdolch,1;Kupferdirk,1;Kupferstilett,3
NAME_MAT_IRON;NGCLF_ENERGY_WEAPON;Eisen-Plasmawaffe,2;;
NAME_MAT_STEEL;NGCLF_ENERGY_WEAPON;Stahlplasmawaffe,2;;
NAME_MAT_STEEL_ELVE;NGCLF_ENERGY_WEAPON;Elfenstahlplasmawaffe,2;;
NAME_MAT_CERAMICS;NGCLF_ENERGY_WEAPON;Scarthinplasmawaffe,2;;
NAME_MAT_COPPER;NGCLF_ENERGY_WEAPON;Kupferplasmawaffe,2;;
NAME_MAT_IRON;NGCLF_FLAIL;Eisenflegel,1;Eisenschlachtflegel,1;Eisenkriegsflegel,1
NAME_MAT_STEEL;NGCLF_FLAIL;Stahlflegel,1;Stahlschlachtflegel,1;Stahlkriegsflegel,1
NAME_MAT_STEEL_ELVE;NGCLF_FLAIL;Elfenstahlflegel,1;Elfenstahlschlachtflegel,1;Elfenstahlkriegsflegel,1
NAME_MAT_COPPER;NGCLF_FLAIL;Kupferflegel,1;Kupferschlachtflegel,1;Kupferkriegsflegel,1
NAME_MAT_IRON;NGCLF_FOIL;Eisenrapier,3;Eisendegen,1;Eisenflorett,3
NAME_MAT_STEEL;NGCLF_FOIL;Stahlrapier,3;Stahldegen,1;Stahlflorett,3
NAME_MAT_STEEL_ELVE;NGCLF_FOIL;Elfenstahlrapier,3;Elfenstahldegen,1;Elfenstahlflorett,3
NAME_MAT_CERAMICS;NGCLF_FOIL;Scarthinrapier,3;Scarthindegen,1;Scarthinflorett,3
NAME_MAT_COPPER;NGCLF_FOIL;Kupferrapier,3;Kupferdegen,1;Kupferflorett,3
NAME_MAT_IRON;NGCLF_HALBERD;Eisenhellebarde,2;Eisenbartaxt,2;Eisenpartisane,2
NAME_MAT_STEEL;NGCLF_HALBERD;Stahlhellebarde,2;Stahlbartaxt,2;Stahlpartisane,2
NAME_MAT_STEEL_ELVE;NGCLF_HALBERD;Elfenstahlhellebarde,2;Elfenstahlbartaxt,2;Elfenstahlpartisane,2
NAME_MAT_CERAMICS;NGCLF_HALBERD;Scarthinhellebarde,2;Scarthinbartaxt,2;Scarthinpartisane,2
NAME_MAT_COPPER;NGCLF_HALBERD;Kupferhellebarde,2;Kupferbartaxt,2;Kupferpartisane,2
NAME_MAT_IRON;NGCLF_HAMMER;Schuppenlederhammer,1;;
NAME_MAT_STEEL;NGCLF_HAMMER;Stahlhammer,1;Stahlkriegshammer,1;Stahlzerstörer,1
NAME_MAT_STEEL_ELVE;NGCLF_HAMMER;Elfenstahlhammer,1;Elfenstahlkriegshammer,1;Elfenstahlzerstörer,1
NAME_MAT_CERAMICS;NGCLF_HAMMER;Scarthinhammer,1;Scarthinkriegshammer,1;Scarthinzerstörer,1
NAME_MAT_COPPER;NGCLF_HAMMER;Kupferhammer,1;Kupferkriegshammer,1;Kupferzerstörer,1
NAME_MAT_IRON;NGCLF_HAND_HEAVY;Eisenhandschuhe,2;Eisenplattenhandschuhe,2;Eisenfingerpanzer,1
NAME_MAT_STEEL;NGCLF_HAND_HEAVY;Stahlpanzerhandschuhe,2;Stahlplattenhandschuhe,2;Stahlfingerpanzer,2
NAME_MAT_STEEL_ELVE;NGCLF_HAND_HEAVY;Elfenstahlpanzerhandschuhe,2;Elfenstahlplattenhandschuhe,2;Elfenstahlfingerpanzer,2
NAME_MAT_CERAMICS;NGCLF_HAND_HEAVY;Scarthinpanzerhandschuhe,2;Scarthinplattenhandschuhe,2;Scarthinfingerpanzer,2
NAME_MAT_COPPER;NGCLF_HAND_HEAVY;Kupferpanzerhandschuhe,2;Kupferplattenhandschuhe,2;Kupferfingerpanzer,2
NAME_MAT_CLOTH;NGCLF_HAND_LIGHT;Stoffhandschuhe,2;Stofffingerlinge,2;
NAME_MAT_CLOTH_ARCANE;NGCLF_HAND_LIGHT;Seidenhandschuhe,2;Seidenfingerlinge,2;
NAME_MAT_LEATHER;NGCLF_HAND_LIGHT;Lederhandschuhe,2;Lederfingerlinge,2;
NAME_MAT_LEATHER_REPTILE;NGCLF_HAND_LIGHT;Schuppenlederhandschuhe,2;Schuppenlederfingerlinge,2;
NAME_MAT_LEATHER_DRAGON;NGCLF_HAND_LIGHT;Drachenlederhandschuhe,2;Drachenlederfingerlinge,2;
NAME_MAT_FUR;NGCLF_HAND_LIGHT;Fellhandschuhe,2;Fellfingerlinge,2;
NAME_MAT_BONE;NGCLF_HAND_LIGHT;Knochenhandschuhe,2;Knochenfingerlinge,2;
NAME_MAT_IRON;NGCLF_HELMET_HEAVY;Eisenbarbuta,2;Eisenkaskett,1;Eisenvollhelm,1
NAME_MAT_STEEL;NGCLF_HELMET_HEAVY;Stahlbarbuta,2;Stahlkaskett,1;Stahlvollhelm,1
NAME_MAT_STEEL_ELVE;NGCLF_HELMET_HEAVY;Elfenstahlbarbuta,2;Elfenstahlkaskett,1;Elfenstahlvollhelm,1
NAME_MAT_CERAMICS;NGCLF_HELMET_HEAVY;Scarthinbarbuta,2;Scarthinkaskett,1;Scarthinvollhelm,1
NAME_MAT_COPPER;NGCLF_HELMET_HEAVY;Kupferbarbuta,2;Kupferkaskett,1;Kupfervollhelm,1
NAME_MAT_CLOTH;NGCLF_HELMET_LIGHT;Stoffhelm,1;Stoffhelm,1;
NAME_MAT_CLOTH_ARCANE;NGCLF_HELMET_LIGHT;Seidenhelm,1;;
NAME_MAT_LEATHER;NGCLF_HELMET_LIGHT;Lederhelm,1;;
NAME_MAT_LEATHER_REPTILE;NGCLF_HELMET_LIGHT;Schuppenlederhelm,1;;
NAME_MAT_LEATHER_DRAGON;NGCLF_HELMET_LIGHT;Drachenlederhelm,1;;
NAME_MAT_FUR;NGCLF_HELMET_LIGHT;Fellhut,1;;
NAME_MAT_BONE;NGCLF_HELMET_LIGHT;Knochenhelm,1;;
NAME_MAT_IRON;NGCLF_JAVELIN;Eisenspeer,1;Eisenspieß,1;Eisenaufspießer,1
NAME_MAT_STEEL;NGCLF_JAVELIN;Stahlspeer,1;Stahlspieß,1;Stahlaufspießer,1
NAME_MAT_STEEL_ELVE;NGCLF_JAVELIN;Elfenstahlspeer,1;Elfenstahlspieß,1;Elfenstahlaufspießer,1
NAME_MAT_CERAMICS;NGCLF_JAVELIN;Scarthinspeer,1;Scarthinspieß,1;Scarthinaufspießer,1
NAME_MAT_COPPER;NGCLF_JAVELIN;Kupferspeer,1;Kupferspieß,1;Kupferaufspießer,1
NAME_MAT_IRON;NGCLF_LEG_HEAVY;Eisenplattenbeinlinge,2;Eisenbeinpanzer,2;Eisenkniepanzer,1
NAME_MAT_STEEL;NGCLF_LEG_HEAVY;Stahlplattenbeinlinge,2;Stahlbeinpanzer,2;Stahlkniepanzer,1
NAME_MAT_STEEL_ELVE;NGCLF_LEG_HEAVY;Elfenstahlplattenbeinlinge,2;Elfenstahlbeinpanzer,2;Elfenstahlkniepanzer,1
NAME_MAT_CERAMICS;NGCLF_LEG_HEAVY;Scarthinplattenbeinlinge,2;Scarthinbeinpanzer,2;Scarthinkniepanzer,1
NAME_MAT_COPPER;NGCLF_LEG_HEAVY;Kupferplattenbeinlinge,2;Kupferbeinpanzer,2;Kupferkniepanzer,1
NAME_MAT_CLOTH;NGCLF_LEG_LIGHT;Stoffhose,2;Stoffbeinlinge,2;
NAME_MAT_CLOTH_ARCANE;NGCLF_LEG_LIGHT;Seidenhose,2;Seidenbeinlinge,2;
NAME_MAT_LEATHER;NGCLF_LEG_LIGHT;Lederhose,2;Lederbeinlinge,2;
NAME_MAT_LEATHER_REPTILE;NGCLF_LEG_LIGHT;Schuppenlederhose,2;Schuppenlederbeinlinge,2;
NAME_MAT_LEATHER_DRAGON;NGCLF_LEG_LIGHT;Drachenlederhose,2;Drachenlederbeinlinge,2;
NAME_MAT_FUR;NGCLF_LEG_LIGHT;Fellhose,2;Fellbeinlinge,2;
NAME_MAT_BONE;NGCLF_LEG_LIGHT;Knochenhose,2;Knochenbeinlinge,2;
NAME_MAT_WOOD;NGCLF_LONGBOW;Leichtholzlangbogen,1;Leichtholzkompositbogen,1;Leichtholzlangbogen,1
NAME_MAT_WOOD_MAGIC;NGCLF_LONGBOW;Eichenholzlangbogen,1;Eichenholzkompositbogen,1;Eichenholzlangbogen,1
NAME_MAT_IRON;NGCLF_MAGESTAFF;Eisenkampfstab,1;Eisenmagierstab,1;Eisenrunenstab,1
NAME_MAT_STEEL;NGCLF_MAGESTAFF;Stahlkampfstab,1;Stahlmagierstab,1;Stahlrunenstab,1
NAME_MAT_STEEL_ELVE;NGCLF_MAGESTAFF;Elfenstahlkampfstab,1;Elfenstahlmagierstab,1;Elfenstahlrunenstab,1
NAME_MAT_CERAMICS;NGCLF_MAGESTAFF;Scarthinkampfstab,1;Scarthinmagierstab,1;Scarthinrunenstab,1
NAME_MAT_COPPER;NGCLF_MAGESTAFF;Kupferkampfstab,1;Kupfermagierstab,1;Kupferrunenstab,1
NAME_MAT_IRON;NGCLF_MAGESTAFF_2H;Eisenlangstab,1;Eisenritualstab,1;Eisenzeremonienstab,1
NAME_MAT_STEEL;NGCLF_MAGESTAFF_2H;Stahllangstab,1;Stahlritualstab,1;Stahlzeremonienstab,1
NAME_MAT_STEEL_ELVE;NGCLF_MAGESTAFF_2H;Elfenstahllangstab,1;Elfenstahlritualstab,1;Elfenstahlzeremonienstab,1
NAME_MAT_CERAMICS;NGCLF_MAGESTAFF_2H;Scarthinlangstab,1;Scarthinritualstab,1;Scarthinzeremonienstab,1
NAME_MAT_COPPER;NGCLF_MAGESTAFF_2H;Kupferlangstab,1;Kupferritualstab,1;Kupferzeremonienstab,1
NAME_MAT_IRON;NGCLF_PISTOL;Eisenflinte,2;Eisenbüchse,2;
NAME_MAT_STEEL;NGCLF_PISTOL;Stahlflinte,2;Stahlbüchse,2;
NAME_MAT_STEEL_ELVE;NGCLF_PISTOL;Elfenstahlflinte,2;Elfenstahlbüchse,2;
NAME_MAT_CERAMICS;NGCLF_PISTOL;Scarthinflinte,2;Scarthinbüchse,2;
NAME_MAT_COPPER;NGCLF_PISTOL;Kupferflinte,2;Kupferbüchse,2;
NAME_MAT_IRON;NGCLF_POLE;Eisengleve,2;Eisenlanze,2;Eisenpike,2
NAME_MAT_STEEL;NGCLF_POLE;Stahlgleve,2;Stahllanze,2;Stahlpike,2
NAME_MAT_STEEL_ELVE;NGCLF_POLE;Elfenstahlgleve,2;Elfenstahllanze,2;Elfenstahlpike,2
NAME_MAT_CERAMICS;NGCLF_POLE;Scarthingleve,2;Scarthinlanze,2;Scarthinpike,2
NAME_MAT_COPPER;NGCLF_POLE;Kupfergleve,2;Kupferlanze,2;Kupferpike,2
NAME_MAT_WOOD;NGCLF_RECURVEBOW;Leichtholzbogen,1;;
NAME_MAT_WOOD_MAGIC;NGCLF_RECURVEBOW;Eichenholzrecurvebogen,1;;
NAME_MAT_WOOD;NGCLF_ROUNDSHIELD;Holzrundschild,1;;
NAME_MAT_WOOD_MAGIC;NGCLF_ROUNDSHIELD;Eichenholzrundschild,1;;
NAME_MAT_IRON;NGCLF_ROUNDSHIELD;Eisenschild,1;;
NAME_MAT_STEEL;NGCLF_ROUNDSHIELD;Stahlschild,1;;
NAME_MAT_STEEL_ELVE;NGCLF_ROUNDSHIELD;Elfenstahlschild,1;;
NAME_MAT_COPPER;NGCLF_ROUNDSHIELD;Kupferschild,1;;
NAME_MAT_IRON;NGCLF_SABER;Eisensäbel,1;Eisenfalchion,1;Eisenkrummsäbel,1
NAME_MAT_STEEL;NGCLF_SABER;Stahlsäbel,1;Stahlfalchion,1;Stahlkrummsäbel,1
NAME_MAT_STEEL_ELVE;NGCLF_SABER;Elfenstahlsäbel,1;Elfenstahlfalchion,1;Elfenstahlkrummsäbel,1
NAME_MAT_CERAMICS;NGCLF_SABER;Scarthinsäbel,1;Scarthinfalchion,1;Scarthinkrummsäbel,1
NAME_MAT_COPPER;NGCLF_SABER;Kupfersäbel,1;Kupferfalchion,1;Kupferkrummsäbel,1
NAME_MAT_LEATHER;NGCLF_SADDLE;Lederensattel,1;Lederesattel,1;Lederparadesattel,1
NAME_MAT_LEATHER_REPTILE;NGCLF_SADDLE;Reptilledersattel,1;Reptilledersattel,1;Reptilledersattel,1
NAME_MAT_LEATHER_DRAGON;NGCLF_SADDLE;Drachenledersattel,1;Drachenledersattel,1;Drachenledersattel,1
NAME_MAT_LEATHER;NGCLF_SADDLE_BATTLE;Lederkampfsattel,1;Lederkriegssattel,1;Ledersattel,1
NAME_MAT_LEATHER_REPTILE;NGCLF_SADDLE_BATTLE;Reptillederkampfsattel,1;Reptillederkriegssattel,1;Reptilledersattel,1
NAME_MAT_LEATHER_DRAGON;NGCLF_SADDLE_BATTLE;Drachenledersattel,1;Drachenledersattel,1;Drachenlederschild,1
NAME_MAT_WOOD;NGCLF_SHORTBOW;Leichtholzkurzbogen,1;Leichtholzkompositbogen,1;Leichtholzbogen,1
NAME_MAT_WOOD_MAGIC;NGCLF_SHORTBOW;Eichenholzkurzbogen,1;Eichenholzkompositbogen,1;Eichenholzbogen,1
NAME_MAT_IRON;NGCLF_SHORTSWORD;Eisenschwert,3;Eisenklinge,2;Eisengladius,1
NAME_MAT_STEEL;NGCLF_SHORTSWORD;Stahlkurzschwert,3;Stahlschnellklinge,2;Stahlgladius,1
NAME_MAT_STEEL_ELVE;NGCLF_SHORTSWORD;Elfenstahlkurzschwert,3;Elfenstahlschnellklinge,2;Elfenstahlgladius,1
NAME_MAT_CERAMICS;NGCLF_SHORTSWORD;Scarthinkurzschwert,3;Scarthinschnellklinge,2;Scarthingladius,1
NAME_MAT_COPPER;NGCLF_SHORTSWORD;Kupferkurzschwert,3;Kupferschnellklinge,2;Kupfergladius,1
