NAME_BON_DEF_FIRE;NGCLF_BOOT_HEAVY;Feuerplattenschuhe,2;Feuerplattenstiefel,2;Feuerstiefel,2
NAME_BON_DEF_ICE;NGCLF_BOOT_HEAVY;Eisplattenschuhe,2;Eisplattenstiefel,2;Eisstiefel,2
NAME_BON_DEF_POISON;NGCLF_BOOT_HEAVY;Giftplattenschuhe,2;Giftplattenstiefel,2;Giftstiefel,2
NAME_BON_DEF_ARCANE;NGCLF_BOOT_HEAVY;Magieplattenschuhe,2;Magieplattenstiefel,2;Magiestiefel,2
NAME_BON_DROP;NGCLF_BOOT_LIGHT;Glücksschutzschuhe,2;;
NAME_BON_DEF_FIRE;NGCLF_BOOT_LIGHT;Feuerschutzschuhe,2;;
NAME_BON_DEF_ICE;NGCLF_BOOT_LIGHT;Eisschutzschuhe,2;;
NAME_BON_DEF_POISON;NGCLF_BOOT_LIGHT;Giftschutzschuhe,2;;
NAME_BON_DEF_ARCANE;NGCLF_BOOT_LIGHT;Magieschutzschuhe,2;;
NAME_BON_DROP;NGCLF_BRACERS_HEAVY;Glücksarmschienen,2;Glücksarmschoner,2;
NAME_BON_DEF_FIRE;NGCLF_BRACERS_HEAVY;Feuerarmschienen,2;Feuerarmschützer,2;Feuerarmschoner,2
NAME_BON_DEF_ICE;NGCLF_BRACERS_HEAVY;Eisarmschienen,2;Eisarmschützer,2;Eisarmschoner,2
NAME_BON_DEF_POISON;NGCLF_BRACERS_HEAVY;Giftarmschienen,2;Giftarmschützer,2;Giftarmschoner,2
NAME_BON_DROP;NGCLF_BRACERS_LIGHT;Glücksarmlinge,2;Glücksstulpen,2;Glücksarmbänder,2
NAME_BON_DEF_FIRE;NGCLF_BRACERS_LIGHT;Feuerarmlinge,2;Feuerstulpen,2;Feuerarmbänder,2
NAME_BON_DEF_ICE;NGCLF_BRACERS_LIGHT;Eisarmlinge,2;Eisstulpen,2;Eisarmbänder,2
NAME_BON_DEF_POISON;NGCLF_BRACERS_LIGHT;Giftarmlinge,2;Giftstulpen,2;Giftarmbänder,2
NAME_BON_DEF_ARCANE;NGCLF_BRACERS_LIGHT;Magiearmlinge,2;Magiestulpen,2;Magiearmbänder,2
NAME_BON_DROP;NGCLF_BUCKLER;Glücksbuckler,1;Glücksrundschild,1;Glückstarge,2
NAME_BON_DEF_FIRE;NGCLF_BUCKLER;Feuerbuckler,1;Feuerrundschild,1;Feuertarge,2
NAME_BON_DEF_ICE;NGCLF_BUCKLER;Eisbuckler,1;Eisrundschild,1;Eistarge,2
NAME_BON_DEF_POISON;NGCLF_BUCKLER;Giftbuckler,1;Giftrundschild,1;Gifttarge,2
NAME_BON_DEF_ARCANE;NGCLF_BUCKLER;Magiebuckler,1;Magierundschild,1;Magietarge,2
NAME_BON_DROP;NGCLF_CHEST_HEAVY;Glücksbrustpanzer,1;Glückskürass,1;Glücksbrustplatte,2
NAME_BON_DEF_FIRE;NGCLF_CHEST_HEAVY;Feuerbrustpanzer,1;Feuerkürass,1;Feuerbrustplatte,2
NAME_BON_DEF_ICE;NGCLF_CHEST_HEAVY;Eisbrustpanzer,1;Eiskürass,1;Eisbrustplatte,2
NAME_BON_DEF_POISON;NGCLF_CHEST_HEAVY;Giftbrustpanzer,1;Giftkürass,1;Giftbrustplatte,2
NAME_BON_DEF_ARCANE;NGCLF_CHEST_HEAVY;Magiebrustpanzer,1;Magiekürass,1;Magiebrustplatte,2
NAME_BON_DROP;NGCLF_CHEST_LIGHT;Glücksrobe,2;Glücksgewandung,2;Glückstunika,2
NAME_BON_DEF_FIRE;NGCLF_CHEST_LIGHT;Feuerrobe,2;Feuergewandung,2;Feuertunika,2
NAME_BON_DEF_ICE;NGCLF_CHEST_LIGHT;Eisrobe,2;Eisgewandung,2;Eistunika,2
NAME_BON_DEF_POISON;NGCLF_CHEST_LIGHT;Giftrobe,2;Giftgewandung,2;Gifttunika,2
NAME_BON_DEF_ARCANE;NGCLF_CHEST_LIGHT;Magierobe,2;Magiegewandung,2;Magietunika,2
NAME_BON_DROP;NGCLF_CHEST_MEDIUM;Glücksharnisch,1;;
NAME_BON_DEF_FIRE;NGCLF_CHEST_MEDIUM;Feuerharnisch,1;Feuerkettenpanzer,1;
NAME_BON_DEF_ICE;NGCLF_CHEST_MEDIUM;Eisharnisch,1;Eiskettenpanzer,1;
NAME_BON_DEF_POISON;NGCLF_CHEST_MEDIUM;Giftharnisch,1;Giftkettenpanzer,1;
NAME_BON_DEF_ARCANE;NGCLF_CHEST_MEDIUM;Magieharnisch,1;Magiekettenpanzer,1;
NAME_BON_LEECH;NGCLF_CLUB;Vampirkeule,2;Vampirprügel,1;
NAME_BON_DMG_FIRE;NGCLF_CLUB;Feuerkeule,2;Feuerprügel,1;Feuerstreitkolben,1
NAME_BON_DMG_ICE;NGCLF_CLUB;Eiskeule,2;Eisprügel,1;Eisstreitkolben,1
NAME_BON_DMG_POISON;NGCLF_CLUB;Giftkeule,2;Giftprügel,1;Giftstreitkolben,1
NAME_BON_DMG_ARCANE;NGCLF_CLUB;Magiekeule,2;Magieprügel,1;Magiestreitkolben,1
NAME_BON_CRITICAL;NGCLF_CLUB;Präzisionskeule,2;Präzisionsprügel,1;Präzisionskolben,1
NAME_BON_DROP;NGCLF_COWL_HEAVY;Glückskettenhaube,2;Glückskappe,2;
NAME_BON_DEF_FIRE;NGCLF_COWL_HEAVY;Feuerkettenhaube,2;Feuerkappe,2;
NAME_BON_DEF_ICE;NGCLF_COWL_HEAVY;Eiskettenhaube,2;Eiskappe,2;
NAME_BON_DEF_POISON;NGCLF_COWL_HEAVY;Giftkettenhaube,2;Giftkappe,2;
NAME_BON_DEF_ARCANE;NGCLF_COWL_HEAVY;Magiekettenhaube,2;Magiekappe,2;
NAME_BON_DROP;NGCLF_COWL_LIGHT;Glückskappe,2;Glücksmütze,2;
NAME_BON_DEF_FIRE;NGCLF_COWL_LIGHT;Feuerschutzkappe,2;Feuerschutzmütze,2;
NAME_BON_DEF_ICE;NGCLF_COWL_LIGHT;Eisschutzkappe,2;Eisschutzmütze,2;
NAME_BON_DEF_POISON;NGCLF_COWL_LIGHT;Giftschutzkappe,2;Giftschutzmütze,2;
NAME_BON_DEF_ARCANE;NGCLF_COWL_LIGHT;Magieschutzkappe,2;Magieschutzmütze,2;
NAME_BON_DROP;NGCLF_CRESTSHIELD;Glücksverteidiger,1;Glücksschild,1;
NAME_BON_DEF_FIRE;NGCLF_CRESTSHIELD;Feuerverteidiger,1;Feuerschild,1;
NAME_BON_DEF_ICE;NGCLF_CRESTSHIELD;Eisverteidiger,1;Eisschild,1;
NAME_BON_DEF_POISON;NGCLF_CRESTSHIELD;Giftverteidiger,1;Giftschild,1;
NAME_BON_DEF_ARCANE;NGCLF_CRESTSHIELD;Magieverteidiger,1;Magieschild,1;
NAME_BON_LEECH;NGCLF_DAGGER;Vampirdolch,1;Vampirstilett,3;
NAME_BON_DMG_FIRE;NGCLF_DAGGER;Feuerdolch,1;Feuerstilett,3;
NAME_BON_DMG_ICE;NGCLF_DAGGER;Eisdolch,1;Eisstilett,3;
NAME_BON_DMG_POISON;NGCLF_DAGGER;Giftdolch,1;Giftstilett,3;
NAME_BON_DMG_ARCANE;NGCLF_DAGGER;Magiedolch,1;Magiestilett,3;
NAME_BON_CRITICAL;NGCLF_DAGGER;Präzisionsdolch,1;Präzisionsstilett,3;
NAME_BON_LEECH;NGCLF_ENERGY_WEAPON;Vampirplasmawaffe,2;;
NAME_BON_DMG_FIRE;NGCLF_ENERGY_WEAPON;Feuerplasmawaffe,2;;
NAME_BON_DMG_ICE;NGCLF_ENERGY_WEAPON;Eisplasmawaffe,2;;
NAME_BON_DMG_POISON;NGCLF_ENERGY_WEAPON;Giftplasmawaffe,2;;
NAME_BON_DMG_ARCANE;NGCLF_ENERGY_WEAPON;Magieplasmawaffe,2;;
NAME_BON_CRITICAL;NGCLF_ENERGY_WEAPON;Präzisionsplasmawaffe,2;;
NAME_BON_LEECH;NGCLF_FLAIL;Vampirflegel,1;;
NAME_BON_DMG_FIRE;NGCLF_FLAIL;Feuerflegel,1;Feuerschlachtflegel,1;Feuerkriegsflegel,1
NAME_BON_DMG_ICE;NGCLF_FLAIL;Eisflegel,1;Eisschlachtflegel,1;Eiskriegsflegel,1
NAME_BON_DMG_POISON;NGCLF_FLAIL;Giftflegel,1;Giftschlachtflegel,1;Giftkriegsflegel,1
NAME_BON_DMG_ARCANE;NGCLF_FLAIL;Magieflegel,1;Magieschlachtflegel,1;Magiekriegsflegel,1
NAME_BON_CRITICAL;NGCLF_FLAIL;Präzisionsflegel,1;;
NAME_BON_LEECH;NGCLF_FOIL;Vampirrapier,3;Vampirdegen,1;Vampirflorett,3
NAME_BON_DMG_FIRE;NGCLF_FOIL;Feuerrapier,3;Feuerdegen,1;Feuerflorett,3
NAME_BON_DMG_ICE;NGCLF_FOIL;Eisrapier,3;Eisdegen,1;Eisflorett,3
NAME_BON_DMG_POISON;NGCLF_FOIL;Giftrapier,3;Giftdegen,1;Giftflorett,3
NAME_BON_DMG_ARCANE;NGCLF_FOIL;Magierapier,3;Magiedegen,1;Magieflorett,3
NAME_BON_CRITICAL;NGCLF_FOIL;Präzisionsrapier,3;Präzisionsdegen,1;Präzisionsflorett,3
NAME_BON_LEECH;NGCLF_HALBERD;Vampirhellebarde,2;Vampirpartisane,2;
NAME_BON_DMG_FIRE;NGCLF_HALBERD;Feuerhellebarde,2;Feuerpartisane,2;
NAME_BON_DMG_ICE;NGCLF_HALBERD;Eishellebarde,2;Eispartisane,2;
NAME_BON_DMG_POISON;NGCLF_HALBERD;Gifthellebarde,2;Giftpartisane,2;
NAME_BON_DMG_ARCANE;NGCLF_HALBERD;Magiehellebarde,2;Magiepartisane,2;
NAME_BON_CRITICAL;NGCLF_FOIL;Präzisionshelebarde,2;Präzisionsbartaxt,2;Präzisionspartisane,2
NAME_BON_LEECH;NGCLF_HAMMER;Vampirhammer,1;Vampirkriegshammer,1;Vampirzerstörer,1
NAME_BON_DMG_FIRE;NGCLF_HAMMER;Feuerhammer,1;Feuerkriegshammer,1;Feuerzerstörer,1
NAME_BON_DMG_ICE;NGCLF_HAMMER;Eishammer,1;Eiskriegshammer,1;Eiszerstörer,1
NAME_BON_DMG_POISON;NGCLF_HAMMER;Gifthammer,1;Giftkriegshammer,1;Giftzerstörer,1
NAME_BON_DMG_ARCANE;NGCLF_HAMMER;Magiehammer,1;Magiekriegshammer,1;Magiezerstörer,1
NAME_BON_CRITICAL;NGCLF_HAMMER;Präzisionshammer,1;Präzisionskriegshammer,1;Präzisionszerstörer,1
NAME_BON_DROP;NGCLF_HAND_HEAVY;Glücksfingerpanzer,1;;
NAME_BON_DEF_FIRE;NGCLF_HAND_HEAVY;Feuerpanzerhandschuhe,2;;
NAME_BON_DEF_ICE;NGCLF_HAND_HEAVY;Eispanzerhandschuhe,2;;
NAME_BON_DEF_POISON;NGCLF_HAND_HEAVY;Giftpanzerhandschuhe,2;;
NAME_BON_DEF_ARCANE;NGCLF_HAND_HEAVY;Magiepanzerhandschuhe,2;;
NAME_BON_DROP;NGCLF_HAND_LIGHT;Glückshandschuhe,2;Glücksfingerlinge,2;Glücksfingerschutz,1
NAME_BON_DEF_FIRE;NGCLF_HAND_LIGHT;Feuerhandschuhe,2;Feuerfingerlinge,2;Feuerfingerschutz,2
NAME_BON_DEF_ICE;NGCLF_HAND_LIGHT;Eishandschuhe,2;Eisfingerlinge,2;Eisfingerschutz,2
NAME_BON_DEF_POISON;NGCLF_HAND_LIGHT;Gifthandschuhe,2;Giftfingerlinge,2;Giftfingerschutz,2
NAME_BON_DEF_ARCANE;NGCLF_HAND_LIGHT;Magiehandschuhe,2;Magiefingerlinge,2;Magiefingerschutz,2
NAME_BON_DROP;NGCLF_HELMET_HEAVY;Glücksbarbuta,2;Glückskaskett,1;Glücksvollhelm,1
NAME_BON_DEF_FIRE;NGCLF_HELMET_HEAVY;Feuerbarbuta,2;Feuerkaskett,1;Feuervollhelm,1
NAME_BON_DEF_ICE;NGCLF_HELMET_HEAVY;Eisbarbuta,2;Eiskaskett,1;Eisvollhelm,1
NAME_BON_DEF_POISON;NGCLF_HELMET_HEAVY;Giftbarbuta,2;Giftkaskett,1;Giftvollhelm,1
NAME_BON_DEF_ARCANE;NGCLF_HELMET_HEAVY;Magiebarbuta,2;Magiekaskett,1;Magievollhelm,1
NAME_BON_DROP;NGCLF_HELMET_LIGHT;Glückshelm,1;Glückskopfschutz,1;Glücksspangenhelm,1
NAME_BON_DEF_FIRE;NGCLF_HELMET_LIGHT;Feuerhelm,1;Feuerkopfschutz,1;Feuerspangenhelm,1
NAME_BON_DEF_ICE;NGCLF_HELMET_LIGHT;Eishelm,1;Eiskopfschutz,1;Eisspangenhelm,1
NAME_BON_DEF_POISON;NGCLF_HELMET_LIGHT;Gifthelm,1;Giftkopfschutz,1;Giftspangenhelm,1
NAME_BON_DEF_ARCANE;NGCLF_HELMET_LIGHT;Magiehelm,1;Magiekopfschutz,1;Magiespangenhelm,1
NAME_BON_LEECH;NGCLF_JAVELIN;Vampirspeer,1;Vampirspieß,1;Vampiraufspießer,1
NAME_BON_DMG_FIRE;NGCLF_JAVELIN;Feuerspeer,1;Feuerspieß,1;Feueraufspießer,1
NAME_BON_DMG_ICE;NGCLF_JAVELIN;Eisspeer,1;Eisspieß,1;Eisaufspießer,1
NAME_BON_DMG_POISON;NGCLF_JAVELIN;Giftspeer,1;Giftspieß,1;Giftaufspießer,1
NAME_BON_DMG_ARCANE;NGCLF_JAVELIN;Magiespeer,1;Magiespieß,1;Magieprügel,1
NAME_BON_CRITICAL;NGCLF_JAVELIN;Präzisionsspeer,1;Präzisionsspieß,1;Präzisionsprügel,1
NAME_BON_DROP;NGCLF_LEG_HEAVY;Glücksplattenbeinlinge,2;Glücksbeinpanzer,2;Glückskniepanzer,1
NAME_BON_DEF_FIRE;NGCLF_LEG_HEAVY;Feuerschutzbeinpanzer,2;;
NAME_BON_DEF_ICE;NGCLF_LEG_HEAVY;Eisschutzbeinpanzer,2;;
NAME_BON_DEF_POISON;NGCLF_LEG_HEAVY;Giftschutzbeinpanzer,2;;
NAME_BON_DEF_ARCANE;NGCLF_LEG_HEAVY;Magieschutzbeinpanzer,2;;
NAME_BON_DROP;NGCLF_LEG_LIGHT;Glückshose,2;Glücksbeinlinge,2;Glücksbeinschutz,1
NAME_BON_DEF_FIRE;NGCLF_LEG_LIGHT;Feuerschutzhose,2;;
NAME_BON_DEF_ICE;NGCLF_LEG_LIGHT;Eisschutzhose,2;;
NAME_BON_DEF_POISON;NGCLF_LEG_LIGHT;Giftschutzhose,2;;
NAME_BON_DEF_ARCANE;NGCLF_LEG_LIGHT;Magieschutzhose,2;;
NAME_BON_LEECH;NGCLF_LONGBOW;Vampirlangbogen,1;;
NAME_BON_DMG_FIRE;NGCLF_LONGBOW;Feuerlangbogen,1;Feuerkompositbogen,1;Feuerlangbogen,1
NAME_BON_DMG_ICE;NGCLF_LONGBOW;Eislangbogen,1;Eiskompositbogen,1;Eislangbogen,1
NAME_BON_DMG_POISON;NGCLF_LONGBOW;Giftlangbogen,1;Giftkompositbogen,1;Giftlangbogen,1
NAME_BON_DMG_ARCANE;NGCLF_LONGBOW;Magielangbogen,1;Magiekompositbogen,1;Magielangbogen,1
NAME_BON_CRITICAL;NGCLF_LONGBOW;Präzisionslangbogen,1;Präzisionskomposibogen,1;Präzisionslangbogen,1
NAME_BON_LEECH;NGCLF_MAGESTAFF;Vampirkampfstab,1;Vampirmagierstab,1;Vampirrunenstab,1
NAME_BON_DMG_FIRE;NGCLF_MAGESTAFF;Feuerkampfstab,1;Feuermagierstab,1;Feuerrunenstab,1
NAME_BON_DMG_ICE;NGCLF_MAGESTAFF;Eiskampfstab,1;Eismagierstab,1;Eisrunenstab,1
NAME_BON_DMG_POISON;NGCLF_MAGESTAFF;Giftkampfstab,1;Giftmagierstab,1;Giftrunenstab,1
NAME_BON_DMG_ARCANE;NGCLF_MAGESTAFF;Magiekampfstab,1;Magiemagierstab,1;Magierunenstab,1
NAME_BON_CRITICAL;NGCLF_MAGESTAFF;Präzisionskampfstab,1;Präzisionsrunenstab,1;
NAME_BON_LEECH;NGCLF_MAGESTAFF_2H;Vampirlangstab,1;Vampirritualstab,1;
NAME_BON_DMG_FIRE;NGCLF_MAGESTAFF_2H;Feuerlangstab,1;Feuerritualstab,1;
NAME_BON_DMG_ICE;NGCLF_MAGESTAFF_2H;Eislangstab,1;Eisritualstab,1;
NAME_BON_DMG_POISON;NGCLF_MAGESTAFF_2H;Giftlangstab,1;Giftritualstab,1;
NAME_BON_DMG_ARCANE;NGCLF_MAGESTAFF_2H;Magielangstab,1;Magieritualstab,1;
NAME_BON_LEECH;NGCLF_PISTOL;Flinte,2;Büchse,2;
NAME_BON_DMG_FIRE;NGCLF_PISTOL;Feuerflinte,2;Feuerbüchse,2;
NAME_BON_DMG_ICE;NGCLF_PISTOL;Eisflinte,2;Eisbüchse,2;
NAME_BON_DMG_POISON;NGCLF_PISTOL;Giftflinte,2;Giftbüchse,2;
NAME_BON_DMG_ARCANE;NGCLF_PISTOL;Magieflinte,2;Magiebüchse,2;
NAME_BON_CRITICAL;NGCLF_PISTOL;Präzisionsflinte,1;Präzisionsbüchse,1;
NAME_BON_LEECH;NGCLF_POLE;Vampirgleve,2;Vampirlanze,2;Vampirpike,2
NAME_BON_DMG_FIRE;NGCLF_POLE;Feuergleve,2;Feuerlanze,2;Feuerpike,2
NAME_BON_DMG_ICE;NGCLF_POLE;Eisgleve,2;Eislanze,2;Eispike,2
NAME_BON_DMG_POISON;NGCLF_POLE;Giftgleve,2;Giftlanze,2;Giftpike,2
NAME_BON_DMG_ARCANE;NGCLF_POLE;Magiegleve,2;Magielanze,2;Magiepike,2
NAME_BON_CRITICAL;NGCLF_POLE;Präzisionsgleve,2;Präzisionslanze,1;Präzisionspike,1
NAME_BON_LEECH;NGCLF_RECURVEBOW;Vampirbogen,1;;
NAME_BON_DMG_FIRE;NGCLF_RECURVEBOW;Feuerrecurvebogen,1;;
NAME_BON_DMG_ICE;NGCLF_RECURVEBOW;Eisrecurvebogen,1;;
NAME_BON_DMG_POISON;NGCLF_RECURVEBOW;Giftrecurvebogen,1;;
NAME_BON_DMG_ARCANE;NGCLF_RECURVEBOW;Magierecurvebogen,1;;
NAME_BON_CRITICAL;NGCLF_RECURVEBOW;Präzisionsrecurvebogen,1;;
NAME_BON_DROP;NGCLF_ROUNDSHIELD;Glücksrundschild,1;;
NAME_BON_DEF_FIRE;NGCLF_ROUNDSHIELD;Feuerrundschild,1;;
NAME_BON_DEF_ICE;NGCLF_ROUNDSHIELD;Eisrundschild,1;;
NAME_BON_DEF_POISON;NGCLF_ROUNDSHIELD;Giftrundschild,1;;
NAME_BON_DEF_ARCANE;NGCLF_ROUNDSHIELD;Magierundschild,1;;
NAME_BON_LEECH;NGCLF_SABER;Vampirsäbel,1;Vampirfalchion,1;Vampirkrummsäbel,1
NAME_BON_DMG_FIRE;NGCLF_SABER;Feuersäbel,1;Feuerfalchion,1;Feuerkrummsäbel,1
NAME_BON_DMG_ICE;NGCLF_SABER;Eissäbel,1;Eisfalchion,1;Eiskrummsäbel,1
NAME_BON_DMG_POISON;NGCLF_SABER;Giftsäbel,1;Giftfalchion,1;Giftkrummsäbel,1
NAME_BON_DMG_ARCANE;NGCLF_SABER;Magiesäbel,1;Magiefalchion,1;Magiekrummsäbel,1
NAME_BON_CRITICAL;NGCLF_SABER;Präzisionssäbel,1;Präzisionsfalchion,1;Präzisionsäbel,1
NAME_BON_DROP;NGCLF_SADDLE;Glückssattel,1;;
NAME_BON_DEF_FIRE;NGCLF_SADDLE;Feuersattel,1;;
NAME_BON_DEF_ICE;NGCLF_SADDLE;Eissattel,1;;
NAME_BON_DEF_POISON;NGCLF_SADDLE;Giftsattel,1;;
NAME_BON_DEF_ARCANE;NGCLF_SADDLE;Magiesattel,1;;
NAME_BON_DROP;NGCLF_SADDLE_BATTLE;Glückskampfsattel,1;Glückskriegssattel,1;Glückssattel,1
NAME_BON_DEF_FIRE;NGCLF_SADDLE_BATTLE;Feuerkampfsattel,1;Feuerkriegssattel,1;Feuersattel,1
NAME_BON_DEF_ICE;NGCLF_SADDLE_BATTLE;Eiskampfsattel,1;Eiskriegssattel,1;Eisrundschild,1
NAME_BON_DEF_POISON;NGCLF_SADDLE_BATTLE;Giftkampfsattel,1;Giftkriegssattel,1;Giftrundschild,1
NAME_BON_DEF_ARCANE;NGCLF_SADDLE_BATTLE;Magiekampfsattel,1;Magiekriegssattel,1;Magierundschild,1
NAME_BON_LEECH;NGCLF_SHORTBOW;Vampirkurzbogen,1;Vampirkompositbogen,1;Vampirbogen,1
NAME_BON_DMG_FIRE;NGCLF_SHORTBOW;Feuerkurzbogen,1;Feuerkompositbogen,1;Feuerbogen,1
NAME_BON_DMG_ICE;NGCLF_SHORTBOW;Eiskurzbogen,1;Eiskompositbogen,1;Eisbogen,1
NAME_BON_DMG_POISON;NGCLF_SHORTBOW;Giftkurzbogen,1;Giftkompositbogen,1;Giftbogen,1
NAME_BON_DMG_ARCANE;NGCLF_SHORTBOW;Magiekurzbogen,1;Magiekompositbogen,1;Magiebogen,1
NAME_BON_CRITICAL;NGCLF_SHORTBOW;Präzisionskurzbogen,1;Präzisionskompositbogen,1;Präzisionsbogen,1
NAME_BON_LEECH;NGCLF_SHORTSWORD;Vampirkurzschwert,3;Vampirklinge,2;Vampirgladius,1
NAME_BON_DMG_FIRE;NGCLF_SHORTSWORD;Feuerkurzschwert,3;Feuerschnellklinge,2;Feuergladius,1
NAME_BON_DMG_ICE;NGCLF_SHORTSWORD;Eiskurzschwert,3;Eisschnellklinge,2;Eisgladius,1
NAME_BON_DMG_POISON;NGCLF_SHORTSWORD;Giftkurzschwert,3;Giftschnellklinge,2;Giftgladius,1
NAME_BON_DMG_ARCANE;NGCLF_SHORTSWORD;Magiekurzschwert,3;Magieschnellklinge,2;Magiegladius,1
NAME_BON_CRITICAL;NGCLF_SHORTSWORD;Präzisionskurzschwert,3;Präzisionsschnellklinge,2;
NAME_BON_DROP;NGCLF_SHOULDER_HEAVY;Glücksschulterpanzer,2;Glücksschulterstücke,2;Glücksschulterplatten,2
NAME_BON_DEF_FIRE;NGCLF_SHOULDER_HEAVY;Feuerschulterpanzer,2;Feuerschulterstücke,2;Feuerschulterplatten,2
